-650,-578,0
-650,-578,0
-631,-578,0
-612,-578,0
-593,-578,0
-573,-578,0
-554,-578,0
-535,-578,0
-516,-578,0
-496,-578,0
-477,-578,0
-458,-578,0
-439,-578,0
-419,-578,0
-400,-578,0
-381,-578,0
-362,-578,0
-342,-578,0
-323,-578,0
-304,-578,0
-284,-578,0
-265,-578,0
-246,-578,1
-227,-578,1
-207,-578,1
-188,-578,1
-169,-578,1
-150,-578,1
-130,-578,1
-111,-578,1
-92,-578,1
-73,-578,1
-53,-578,1
-34,-578,1
-15,-578,1
5,-578,1
24,-578,1
43,-578,1
50,-578,1
-650,-630,1
-650,-630,1
-629,-630,1
-608,-630,1
-587,-630,1
-566,-630,0
-545,-630,0
-524,-630,1
-503,-630,1
-482,-630,1
-461,-630,1
-440,-630,1
-419,-630,1
-398,-630,1
-377,-630,1
-356,-630,1
-335,-630,1
-314,-630,1
-293,-630,1
-272,-630,1
-251,-630,1
-230,-630,1
-209,-630,1
-188,-630,1
-167,-630,1
-146,-630,1
-125,-630,0
-104,-630,1
-83,-630,1
-62,-630,1
-41,-630,1
-20,-630,1
1,-630,1
22,-630,1
43,-630,1
50,-630,1
-650,-570,1
-650,-570,1
-631,-570,1
-612,-570,1
-593,-570,1
-574,-570,1
-555,-570,1
-536,-570,1
-517,-570,1
-498,-570,0
-479,-570,0
-460,-570,0
-441,-570,0
-422,-570,0
-403,-570,0
-384,-570,0
-365,-570,0
-346,-570,0
-327,-570,0
-308,-570,0
-289,-570,0
-270,-570,0
-251,-570,0
-232,-570,0
-213,-570,0
-194,-570,0
-175,-570,0
-156,-570,1
-137,-570,1
-118,-570,1
-99,-570,1
-80,-570,1
-61,-570,1
-42,-570,1
-23,-570,1
-4,-570,1
15,-570,1
34,-570,1
50,-570,1
-650,-780,1
-650,-780,1
-624,-780,1
-598,-780,1
-572,-780,1
-546,-780,1
-520,-780,1
-494,-780,1
-468,-780,0
-442,-780,0
-416,-780,0
-390,-780,0
-364,-780,0
-338,-780,0
-312,-780,1
-286,-780,1
-260,-780,1
-234,-780,1
-208,-780,1
-182,-780,1
-156,-780,1
-130,-780,1
-104,-780,1
-78,-780,1
-52,-780,1
-26,-780,1
0,-780,1
26,-780,1
50,-780,1
-650,-538,1
-650,-538,1
-633,-538,1
-615,-538,1
-597,-538,1
-579,-538,1
-561,-538,1
-543,-538,0
-525,-538,0
-507,-538,0
-489,-538,0
-471,-538,0
-453,-538,0
-435,-538,0
-417,-538,0
-399,-538,0
-382,-538,0
-364,-538,0
-346,-538,0
-328,-538,0
-310,-538,0
-292,-538,0
-274,-538,0
-256,-538,0
-238,-538,0
-220,-538,0
-202,-538,0
-184,-538,0
-166,-538,0
-148,-538,1
-130,-538,1
-113,-538,1
-95,-538,1
-77,-538,1
-59,-538,1
-41,-538,1
-23,-538,1
-5,-538,1
13,-538,1
31,-538,1
49,-538,1
50,-538,1
-650,-745,1
-650,-745,1
-626,-745,1
-601,-745,1
-576,-745,1
-551,-745,1
-526,-745,1
-501,-745,1
-477,-745,0
-452,-745,0
-427,-745,0
-402,-745,0
-377,-745,0
-352,-745,0
-328,-745,0
-303,-745,0
-278,-745,0
-253,-745,0
-228,-745,0
-203,-745,0
-179,-745,0
-154,-745,0
-129,-745,0
-104,-745,1
-79,-745,1
-54,-745,1
-30,-745,1
-5,-745,1
20,-745,1
45,-745,1
50,-745,1
-650,-496,1
-650,-496,1
-634,-496,1
-617,-496,1
-601,-496,1
-584,-496,1
-568,-496,1
-551,-496,1
-535,-496,1
-518,-496,0
-502,-496,0
-485,-496,0
-469,-496,0
-452,-496,0
-436,-496,0
-419,-496,0
-403,-496,0
-386,-496,0
-369,-496,0
-353,-496,0
-336,-496,0
-320,-496,0
-303,-496,0
-287,-496,0
-270,-496,0
-254,-496,0
-237,-496,0
-221,-496,0
-204,-496,0
-188,-496,1
-171,-496,1
-155,-496,1
-138,-496,1
-121,-496,1
-105,-496,1
-88,-496,1
-72,-496,1
-55,-496,1
-39,-496,1
-22,-496,1
-6,-496,1
11,-496,1
27,-496,1
44,-496,1
50,-496,1
-650,-444,1
-650,-444,1
-636,-444,1
-621,-444,1
-606,-444,1
-591,-444,1
-577,-444,0
-562,-444,0
-547,-444,0
-532,-444,0
-517,-444,0
-503,-444,0
-488,-444,0
-473,-444,0
-458,-444,0
-443,-444,0
-429,-444,0
-414,-444,0
-399,-444,0
-384,-444,0
-369,-444,0
-355,-444,0
-340,-444,0
-325,-444,0
-310,-444,0
-295,-444,0
-281,-444,0
-266,-444,0
-251,-444,0
-236,-444,0
-221,-444,0
-207,-444,0
-192,-444,0
-177,-444,1
-162,-444,1
-147,-444,1
-133,-444,1
-118,-444,1
-103,-444,1
-88,-444,1
-73,-444,1
-59,-444,1
-44,-444,1
-29,-444,1
-14,-444,1
1,-444,1
15,-444,1
30,-444,1
45,-444,1
50,-444,1
-650,-634,1
-650,-634,1
-629,-634,1
-608,-634,1
-587,-634,1
-566,-634,0
-545,-634,0
-524,-634,0
-503,-634,0
-481,-634,0
-460,-634,0
-439,-634,0
-418,-634,0
-397,-634,0
-376,-634,0
-355,-634,0
-334,-634,0
-312,-634,0
-291,-634,0
-270,-634,0
-249,-634,0
-228,-634,1
-207,-634,1
-186,-634,1
-164,-634,1
-143,-634,1
-122,-634,1
-101,-634,1
-80,-634,1
-59,-634,1
-38,-634,1
-17,-634,1
5,-634,1
26,-634,1
47,-634,1
50,-634,1
-650,-568,1
-650,-568,1
-632,-568,1
-613,-568,1
-594,-568,1
-575,-568,1
-556,-568,1
-537,-568,0
-518,-568,0
-499,-568,0
-480,-568,0
-461,-568,0
-442,-568,0
-423,-568,0
-404,-568,0
-385,-568,0
-367,-568,0
-348,-568,0
-329,-568,0
-310,-568,0
-291,-568,0
-272,-568,0
-253,-568,0
-234,-568,0
-215,-568,0
-196,-568,0
-177,-568,1
-158,-568,1
-139,-568,1
-120,-568,1
-101,-568,1
-83,-568,1
-64,-568,1
-45,-568,1
-26,-568,1
-7,-568,1
12,-568,1
31,-568,1
50,-568,1
-650,-414,1
-650,-414,1
-637,-414,1
-623,-414,1
-609,-414,1
-595,-414,1
-582,-414,1
-568,-414,1
-554,-414,0
-540,-414,0
-526,-414,1
-513,-414,1
-499,-414,1
-485,-414,1
-471,-414,1
-457,-414,1
-444,-414,1
-430,-414,1
-416,-414,1
-402,-414,1
-388,-414,1
-375,-414,1
-361,-414,1
-347,-414,1
-333,-414,1
-319,-414,1
-306,-414,1
-292,-414,1
-278,-414,1
-264,-414,0
-250,-414,0
-237,-414,0
-223,-414,0
-209,-414,0
-195,-414,0
-181,-414,0
-168,-414,1
-154,-414,1
-140,-414,1
-126,-414,1
-112,-414,1
-99,-414,1
-85,-414,1
-71,-414,1
-57,-414,1
-43,-414,1
-30,-414,1
-16,-414,1
-2,-414,1
12,-414,1
26,-414,1
39,-414,1
50,-414,1
-650,-623,1
-650,-623,1
-630,-623,1
-609,-623,1
-588,-623,1
-567,-623,0
-547,-623,0
-526,-623,0
-505,-623,0
-484,-623,0
-464,-623,0
-443,-623,0
-422,-623,0
-401,-623,0
-381,-623,0
-360,-623,0
-339,-623,0
-318,-623,0
-297,-623,0
-277,-623,0
-256,-623,0
-235,-623,0
-214,-623,1
-194,-623,1
-173,-623,1
-152,-623,1
-131,-623,1
-111,-623,1
-90,-623,1
-69,-623,1
-48,-623,1
-28,-623,1
-7,-623,1
14,-623,1
35,-623,1
