,,
-650,-565,1
-650,-565,1
-632,-565,1
-613,-565,1
-594,-565,1
-575,-565,0
-556,-565,0
-537,-565,0
-519,-565,0
-500,-565,0
-481,-565,0
-462,-565,0
-443,-565,0
-424,-565,0
-406,-565,0
-387,-565,0
-368,-565,0
-349,-565,0
-330,-565,0
-311,-565,0
-293,-565,0
-274,-565,0
-255,-565,0
-236,-565,0
-217,-565,0
-198,-565,0
-180,-565,0
-161,-565,0
-142,-565,1
-123,-565,1
-104,-565,1
-85,-565,1
-67,-565,1
-48,-565,1
-29,-565,1
-10,-565,1
9,-565,1
28,-565,1
46,-565,1
50,-565,1
-650,-477,1
-650,-477,1
-635,-477,1
-619,-477,1
-603,-477,1
-587,-477,1
-571,-477,1
-555,-477,1
-539,-477,0
-523,-477,0
-507,-477,0
-492,-477,0
-476,-477,0
-460,-477,0
-444,-477,0
-428,-477,0
-412,-477,0
-396,-477,0
-380,-477,0
-364,-477,0
-348,-477,0
-333,-477,0
-317,-477,0
-301,-477,0
-285,-477,0
-269,-477,0
-253,-477,0
-237,-477,0
-221,-477,0
-205,-477,0
-189,-477,0
-174,-477,0
-158,-477,0
-142,-477,0
-126,-477,1
-110,-477,1
-94,-477,1
-78,-477,1
-62,-477,1
-46,-477,1
-30,-477,1
-15,-477,1
1,-477,1
17,-477,1
33,-477,1
49,-477,1
50,-477,1
-650,-697,1
-650,-697,1
-627,-697,1
-604,-697,1
-581,-697,1
-558,-697,1
-534,-697,1
-511,-697,1
-488,-697,0
-465,-697,0
-441,-697,0
-418,-697,0
-395,-697,0
-372,-697,0
-348,-697,0
-325,-697,0
-302,-697,0
-279,-697,0
-256,-697,0
-232,-697,0
-209,-697,1
-186,-697,1
-163,-697,1
-139,-697,1
-116,-697,1
-93,-697,1
-70,-697,1
-46,-697,1
-23,-697,1
0,-697,1
23,-697,1
47,-697,1
50,-697,1
-650,-759,1
-650,-759,1
-625,-759,1
-600,-759,1
-575,-759,1
-549,-759,1
-524,-759,1
-499,-759,1
-473,-759,0
-448,-759,0
-423,-759,0
-398,-759,0
-372,-759,0
-347,-759,0
-322,-759,0
-296,-759,0
-271,-759,0
-246,-759,1
-220,-759,1
-195,-759,1
-170,-759,1
-145,-759,1
-119,-759,1
-94,-759,1
-69,-759,1
-43,-759,1
-18,-759,1
7,-759,1
33,-759,1
50,-759,1
-650,-426,1
-650,-426,1
-636,-426,1
-622,-426,1
-608,-426,1
-594,-426,1
-579,-426,1
-565,-426,1
-551,-426,0
-537,-426,1
-523,-426,1
-508,-426,1
-494,-426,1
-480,-426,1
-466,-426,1
-452,-426,1
-437,-426,1
-423,-426,1
-409,-426,1
-395,-426,1
-381,-426,1
-366,-426,1
-352,-426,1
-338,-426,1
-324,-426,1
-310,-426,1
-295,-426,1
-281,-426,1
-267,-426,0
-253,-426,0
-239,-426,0
-224,-426,0
-210,-426,0
-196,-426,0
-182,-426,0
-168,-426,0
-153,-426,0
-139,-426,0
-125,-426,0
-111,-426,1
-97,-426,1
-82,-426,1
-68,-426,1
-54,-426,1
-40,-426,1
-26,-426,1
-11,-426,1
3,-426,1
17,-426,1
31,-426,1
45,-426,1
50,-426,1
-650,-535,1
-650,-535,1
-633,-535,1
-615,-535,1
-597,-535,1
-579,-535,1
-561,-535,1
-543,-535,1
-526,-535,0
-508,-535,0
-490,-535,0
-472,-535,0
-454,-535,0
-436,-535,0
-419,-535,0
-401,-535,0
-383,-535,0
-365,-535,0
-347,-535,0
-329,-535,0
-312,-535,0
-294,-535,0
-276,-535,0
-258,-535,0
-240,-535,0
-222,-535,0
-205,-535,0
-187,-535,0
-169,-535,0
-151,-535,1
-133,-535,1
-115,-535,1
-98,-535,1
-80,-535,1
-62,-535,1
-44,-535,1
-26,-535,1
-8,-535,1
9,-535,1
27,-535,1
45,-535,1
50,-535,1
-650,-787,1
-650,-787,1
-624,-787,1
-598,-787,1
-572,-787,1
-546,-787,1
-519,-787,1
-493,-787,1
-467,-787,0
-441,-787,0
-414,-787,0
-388,-787,0
-362,-787,0
-336,-787,1
-309,-787,1
-283,-787,1
-257,-787,1
-231,-787,1
-205,-787,1
-178,-787,1
-152,-787,1
-126,-787,1
-100,-787,1
-73,-787,1
-47,-787,1
-21,-787,1
5,-787,1
32,-787,1
50,-787,1
-650,-301,1
-650,-301,1
-640,-301,1
-630,-301,1
-620,-301,1
-610,-301,1
-600,-301,0
-590,-301,0
-580,-301,0
-570,-301,0
-560,-301,0
-550,-301,0
-540,-301,0
-530,-301,0
-520,-301,0
-510,-301,0
-500,-301,0
-490,-301,0
-480,-301,0
-470,-301,0
-460,-301,0
-450,-301,0
-440,-301,0
-430,-301,0
-420,-301,0
-410,-301,0
-400,-301,1
-390,-301,1
-380,-301,1
-370,-301,1
-360,-301,1
-350,-301,1
-339,-301,1
-329,-301,1
-319,-301,1
-309,-301,1
-299,-301,1
-289,-301,1
-279,-301,1
-269,-301,1
-259,-301,1
-249,-301,1
-239,-301,1
-229,-301,1
-219,-301,1
-209,-301,0
-199,-301,0
-189,-301,0
-179,-301,0
-169,-301,0
-159,-301,0
-149,-301,0
-139,-301,0
-129,-301,1
-119,-301,1
-109,-301,1
-99,-301,1
-89,-301,1
-79,-301,1
-69,-301,1
-59,-301,1
-48,-301,1
-38,-301,1
-28,-301,1
-18,-301,1
-8,-301,1
2,-301,1
12,-301,1
22,-301,1
32,-301,1
42,-301,1
50,-301,1
-650,-599,1
-650,-599,0
-631,-599,0
-611,-599,0
-591,-599,0
-571,-599,0
-551,-599,0
-531,-599,0
-511,-599,0
-491,-599,0
-471,-599,0
-451,-599,0
-431,-599,0
-411,-599,0
-391,-599,0
-371,-599,0
-351,-599,0
-331,-599,0
-311,-599,1
-291,-599,1
-271,-599,1
-251,-599,1
-231,-599,1
-211,-599,1
-191,-599,1
-171,-599,1
-151,-599,1
-131,-599,1
-111,-599,1
-91,-599,1
-71,-599,1
-52,-599,1
-32,-599,1
-12,-599,1
8,-599,1
28,-599,1
48,-599,1
50,-599,0
-650,-448,0
-650,-448,0
-636,-448,0
-621,-448,0
-606,-448,0
-591,-448,0
-576,-448,0
-561,-448,0
-546,-448,1
-531,-448,1
-516,-448,1
-501,-448,1
-486,-448,1
-471,-448,1
-456,-448,1
-441,-448,1
-427,-448,1
-412,-448,1
-397,-448,1
-382,-448,1
-367,-448,1
-352,-448,1
-337,-448,1
-322,-448,1
-307,-448,1
-292,-448,1
-277,-448,1
-262,-448,0
-247,-448,1
-232,-448,1
-217,-448,1
-203,-448,1
-188,-448,1
-173,-448,1
-158,-448,1
-143,-448,1
-128,-448,1
-113,-448,1
-98,-448,1
-83,-448,1
-68,-448,1
-53,-448,1
-38,-448,1
-23,-448,1
-8,-448,1
7,-448,1
21,-448,1
36,-448,0
50,-448,0
-650,-348,0
-650,-348,0
-639,-348,0
-627,-348,0
-616,-348,0
-604,-348,0
-592,-348,0
-581,-348,0
-569,-348,0
-558,-348,0
-546,-348,0
-534,-348,0
-523,-348,0
-511,-348,0
-500,-348,0
-488,-348,0
-476,-348,0
-465,-348,0
-453,-348,0
-442,-348,0
-430,-348,0
-418,-348,0
-407,-348,0
-395,-348,0
-384,-348,0
-372,-348,0
-360,-348,1
-349,-348,1
-337,-348,1
-326,-348,1
-314,-348,1
-302,-348,1
-291,-348,1
-279,-348,1
-268,-348,1
-256,-348,1
-244,-348,1
-233,-348,1
-221,-348,1
-210,-348,1
-198,-348,1
-186,-348,1
-175,-348,1
-163,-348,1
-152,-348,1
-140,-348,0
-128,-348,0
-117,-348,1
-105,-348,1
-94,-348,1
-82,-348,1
-70,-348,1
-59,-348,1
-47,-348,1
-36,-348,1
-24,-348,1
-12,-348,1
-1,-348,1
11,-348,1
22,-348,1
34,-348,1
46,-348,1
50,-348,1
-650,-751,1
-650,-751,1
-625,-751,1
-600,-751,1
-575,-751,1
-550,-751,1
-525,-751,0
-500,-751,0
-475,-751,0
-450,-751,0
-425,-751,0
-400,-751,0
-375,-751,0
-350,-751,0
-325,-751,0
-300,-751,0
-275,-751,0
-250,-751,0
-225,-751,0
-200,-751,0
-175,-751,0
-150,-751,1
-125,-751,1
-100,-751,1
-75,-751,1
-50,-751,1
-25,-751,1
0,-751,1
25,-751,1
50,-751,1
-650,-380,1
-650,-380,1
-638,-380,1
-625,-380,1
-613,-380,1
-600,-380,1
-587,-380,1
-575,-380,1
-562,-380,1
-549,-380,0
-537,-380,0
-524,-380,0
-511,-380,0
-499,-380,0
-486,-380,0
-473,-380,0
-461,-380,0
-448,-380,0
-435,-380,0
-423,-380,0
-410,-380,0
-397,-380,0
-385,-380,0
-372,-380,0
-359,-380,0
-347,-380,0
-334,-380,0
-321,-380,0
-309,-380,0
-296,-380,0
-283,-380,0
-271,-380,0
-258,-380,0
-245,-380,0
-233,-380,0
-220,-380,0
-207,-380,0
-195,-380,0
-182,-380,0
-169,-380,0
-157,-380,0
-144,-380,0
-131,-380,1
-119,-380,1
-106,-380,1
-93,-380,1
-81,-380,1
-68,-380,1
-55,-380,1
-43,-380,1
-30,-380,1
-17,-380,1
-5,-380,1
8,-380,1
21,-380,1
33,-380,1
46,-380,1
50,-380,1
-650,-345,1
-650,-345,1
-639,-345,1
-627,-345,1
-616,-345,1
-604,-345,1
-593,-345,0
-581,-345,0
-570,-345,0
-558,-345,0
-547,-345,0
-535,-345,0
-524,-345,0
-512,-345,0
-501,-345,0
-489,-345,0
-478,-345,0
-466,-345,0
-455,-345,0
-443,-345,0
-432,-345,0
-420,-345,0
-409,-345,0
-397,-345,1
-386,-345,1
-374,-345,1
-363,-345,1
-351,-345,1
-340,-345,1
-328,-345,1
-317,-345,1
-305,-345,1
-294,-345,1
-282,-345,1
-271,-345,1
-259,-345,1
-248,-345,1
-236,-345,1
-225,-345,1
-213,-345,1
-202,-345,1
-190,-345,1
-179,-345,0
-167,-345,0
-156,-345,0
-144,-345,0
-133,-345,0
-121,-345,0
-110,-345,1
-98,-345,1
-87,-345,1
-75,-345,1
-64,-345,1
-52,-345,1
-41,-345,1
-29,-345,1
-18,-345,1
-6,-345,1
5,-345,1
17,-345,1
28,-345,1
40,-345,1
50,-345,1
-650,-304,1
-650,-304,1
-640,-304,1
-630,-304,1
-620,-304,1
-610,-304,1
-600,-304,1
-590,-304,0
-580,-304,0
-569,-304,0
-559,-304,0
-549,-304,0
-539,-304,0
-529,-304,0
-519,-304,0
-509,-304,0
-499,-304,0
-488,-304,0
-478,-304,0
-468,-304,0
-458,-304,0
-448,-304,0
-438,-304,0
-428,-304,0
-417,-304,0
-407,-304,1
-397,-304,1
-387,-304,1
-377,-304,1
-367,-304,1
-357,-304,1
-347,-304,1
-336,-304,1
-326,-304,1
-316,-304,1
-306,-304,1
-296,-304,1
-286,-304,1
-276,-304,1
-265,-304,1
-255,-304,1
-245,-304,1
-235,-304,1
-225,-304,1
-215,-304,0
-205,-304,0
-195,-304,0
-184,-304,0
-174,-304,0
-164,-304,0
-154,-304,0
-144,-304,0
-134,-304,0
-124,-304,0
-113,-304,1
-103,-304,1
-93,-304,1
-83,-304,1
-73,-304,1
-63,-304,1
-53,-304,1
-43,-304,1
-32,-304,1
-22,-304,1
-12,-304,1
-2,-304,1
8,-304,1
18,-304,1
28,-304,1
39,-304,1
49,-304,1
50,-304,1
-650,-769,1
-650,-769,1
-625,-769,1
-599,-769,1
-574,-769,0
-548,-769,0
-522,-769,0
-497,-769,0
-471,-769,0
-445,-769,0
-420,-769,0
-394,-769,0
-369,-769,0
-343,-769,0
-317,-769,0
-292,-769,0
-266,-769,0
-240,-769,0
-215,-769,0
-189,-769,1
-163,-769,1
-138,-769,1
-112,-769,1
-87,-769,1
-61,-769,1
-35,-769,1
-10,-769,1
16,-769,1
42,-769,1
50,-769,1
-650,-626,1
-650,-626,1
-630,-626,1
-609,-626,1
-588,-626,1
-567,-626,1
-546,-626,1
-525,-626,1
-504,-626,1
-484,-626,0
-463,-626,0
-442,-626,0
-421,-626,0
-400,-626,0
-379,-626,0
-358,-626,0
-337,-626,0
-317,-626,0
-296,-626,0
-275,-626,0
-254,-626,0
-233,-626,0
-212,-626,0
-191,-626,0
-171,-626,0
-150,-626,0
-129,-626,1
-108,-626,1
-87,-626,1
-66,-626,1
-45,-626,1
-24,-626,1
-4,-626,1
17,-626,1
38,-626,1
50,-626,1
-650,-613,1
-650,-613,1
-630,-613,1
-610,-613,1
-589,-613,1
-569,-613,1
-548,-613,1
-528,-613,1
-507,-613,1
-487,-613,0
-467,-613,0
-446,-613,0
-426,-613,0
-405,-613,0
-385,-613,0
-364,-613,0
-344,-613,0
-324,-613,0
-303,-613,0
-283,-613,0
-262,-613,0
-242,-613,0
-221,-613,1
-201,-613,1
-181,-613,1
-160,-613,1
-140,-613,1
-119,-613,1
-99,-613,1
-78,-613,1
-58,-613,1
-38,-613,1
-17,-613,1
3,-613,1
24,-613,1
44,-613,1
50,-613,1
-650,-429,1
-650,-429,1
-636,-429,1
-622,-429,1
-608,-429,1
-593,-429,1
-579,-429,1
-565,-429,0
-550,-429,0
-536,-429,0
-522,-429,0
-508,-429,0
-493,-429,0
-479,-429,0
-465,-429,0
-450,-429,0
-436,-429,0
-422,-429,0
-407,-429,0
-393,-429,0
-379,-429,0
-365,-429,0
-350,-429,0
-336,-429,0
-322,-429,0
-307,-429,0
-293,-429,0
-279,-429,0
-264,-429,0
-250,-429,0
-236,-429,0
-222,-429,0
-207,-429,0
-193,-429,0
-179,-429,0
-164,-429,0
-150,-429,0
-136,-429,0
-121,-429,0
-107,-429,0
-93,-429,1
-79,-429,1
-64,-429,1
-50,-429,1
-36,-429,1
-21,-429,1
-7,-429,1
7,-429,1
22,-429,1
36,-429,1
50,-429,1
-650,-382,1
-650,-382,1
-638,-382,1
-625,-382,1
-612,-382,1
-600,-382,1
-587,-382,1
-574,-382,1
-561,-382,1
-549,-382,0
-536,-382,0
-523,-382,0
-510,-382,0
-498,-382,0
-485,-382,0
-472,-382,0
-459,-382,0
-447,-382,0
-434,-382,0
-421,-382,0
-409,-382,0
-396,-382,0
-383,-382,0
-370,-382,0
-358,-382,0
-345,-382,0
-332,-382,0
-319,-382,0
-307,-382,0
-294,-382,0
-281,-382,0
-268,-382,0
-256,-382,0
-243,-382,0
-230,-382,0
-218,-382,0
-205,-382,0
-192,-382,0
-179,-382,0
-167,-382,0
-154,-382,1
-141,-382,1
-128,-382,1
-116,-382,1
-103,-382,1
-90,-382,1
-77,-382,1
-65,-382,1
-52,-382,1
-39,-382,1
-27,-382,1
-14,-382,1
-1,-382,1
12,-382,1
24,-382,1
37,-382,1
50,-382,1
-650,-658,1
-650,-658,1
-629,-658,1
-607,-658,1
-585,-658,1
-563,-658,0
-541,-658,0
-519,-658,0
-497,-658,0
-475,-658,0
-453,-658,0
-431,-658,0
-409,-658,0
-387,-658,0
-365,-658,0
-343,-658,0
-322,-658,0
-300,-658,0
-278,-658,0
-256,-658,1
-234,-658,1
-212,-658,1
-190,-658,1
-168,-658,1
-146,-658,1
-124,-658,1
-102,-658,1
-80,-658,1
-58,-658,1
-36,-658,1
-14,-658,1
7,-658,1
29,-658,1
50,-658,1
-650,-627,1
-650,-627,1
-630,-627,1
-609,-627,1
-588,-627,1
-567,-627,1
-546,-627,1
-525,-627,0
-504,-627,0
-483,-627,0
-462,-627,0
-442,-627,0
-421,-627,0
-400,-627,0
-379,-627,0
-358,-627,0
-337,-627,0
-316,-627,0
-295,-627,0
-274,-627,0
-253,-627,0
-233,-627,0
-212,-627,0
-191,-627,0
-170,-627,1
-149,-627,1
-128,-627,1
-107,-627,1
-86,-627,1
-65,-627,1
-44,-627,1
-24,-627,1
-3,-627,1
18,-627,1
39,-627,1
50,-627,1
-650,-412,1
-650,-412,1
-637,-412,1
-623,-412,1
-609,-412,1
-596,-412,1
-582,-412,1
-568,-412,1
-554,-412,0
-541,-412,0
-527,-412,0
-513,-412,0
-499,-412,0
-486,-412,0
-472,-412,0
-458,-412,0
-444,-412,0
-431,-412,0
-417,-412,0
-403,-412,0
-390,-412,0
-376,-412,0
-362,-412,1
-348,-412,1
-335,-412,1
-321,-412,1
-307,-412,1
-293,-412,1
-280,-412,1
-266,-412,1
-252,-412,1
-238,-412,1
-225,-412,1
-211,-412,1
-197,-412,1
-184,-412,1
-170,-412,1
-156,-412,1
-142,-412,1
-129,-412,1
-115,-412,1
-101,-412,0
-87,-412,1
-74,-412,1
-60,-412,1
-46,-412,1
-32,-412,1
-19,-412,1
-5,-412,1
9,-412,1
22,-412,1
36,-412,1
50,-412,1
-650,-533,1
-650,-533,1
-633,-533,1
-615,-533,1
-597,-533,1
-579,-533,1
-562,-533,1
-544,-533,1
-526,-533,1
-508,-533,0
-491,-533,0
-473,-533,0
-455,-533,0
-437,-533,0
-420,-533,0
-402,-533,0
-384,-533,0
-366,-533,0
-348,-533,0
-331,-533,0
-313,-533,0
-295,-533,0
-277,-533,0
-260,-533,0
-242,-533,0
-224,-533,0
-206,-533,0
-189,-533,1
-171,-533,1
-153,-533,1
-135,-533,1
-118,-533,1
-100,-533,1
-82,-533,1
-64,-533,1
-46,-533,1
-29,-533,1
-11,-533,1
7,-533,1
25,-533,1
42,-533,1
50,-533,1
-650,-458,1
-650,-458,1
-635,-458,1
-620,-458,1
-605,-458,1
-589,-458,1
-574,-458,1
-559,-458,0
-544,-458,0
-528,-458,0
-513,-458,0
-498,-458,0
-483,-458,0
-467,-458,0
-452,-458,0
-437,-458,0
-422,-458,0
-406,-458,0
-391,-458,0
-376,-458,0
-360,-458,0
-345,-458,0
-330,-458,0
-315,-458,0
-299,-458,0
-284,-458,0
-269,-458,0
-254,-458,0
-238,-458,0
-223,-458,0
-208,-458,0
-193,-458,0
-177,-458,0
-162,-458,0
-147,-458,1
-131,-458,1
-116,-458,1
-101,-458,1
-86,-458,1
-70,-458,1
-55,-458,1
-40,-458,1
-25,-458,1
-9,-458,1
6,-458,1
21,-458,1
36,-458,1
50,-458,1
-650,-781,1
-650,-781,1
-624,-781,1
-598,-781,1
-572,-781,1
-546,-781,1
-520,-781,1
-494,-781,1
-468,-781,0
-442,-781,1
-416,-781,1
-390,-781,1
-364,-781,1
-338,-781,1
-312,-781,1
-286,-781,1
-260,-781,1
-234,-781,1
-208,-781,1
-182,-781,1
-156,-781,1
-130,-781,1
-104,-781,1
-78,-781,1
-52,-781,1
-26,-781,1
0,-781,1
26,-781,1
50,-781,0
-650,-470,0
-650,-470,0
-635,-470,0
-619,-470,0
-604,-470,0
-588,-470,0
-572,-470,0
-557,-470,0
-541,-470,0
-525,-470,0
-510,-470,0
-494,-470,0
-478,-470,0
-463,-470,0
-447,-470,0
-431,-470,0
-416,-470,0
-400,-470,0
-384,-470,0
-369,-470,0
-353,-470,0
-337,-470,0
-322,-470,0
-306,-470,0
-290,-470,0
-275,-470,0
-259,-470,0
-243,-470,0
-228,-470,0
-212,-470,0
-196,-470,0
-181,-470,0
-165,-470,0
-149,-470,1
-134,-470,1
-118,-470,1
-102,-470,1
-87,-470,1
-71,-470,1
-55,-470,1
-40,-470,1
-24,-470,1
-8,-470,1
7,-470,1
23,-470,1
39,-470,1
50,-470,1
-650,-345,1
-650,-345,1
-639,-345,1
-627,-345,1
-616,-345,1
-604,-345,1
-593,-345,1
-581,-345,1
-570,-345,0
-558,-345,0
-547,-345,0
-535,-345,0
-524,-345,0
-512,-345,0
-501,-345,0
-489,-345,0
-478,-345,0
-466,-345,0
-455,-345,0
-443,-345,0
-432,-345,0
-420,-345,0
-409,-345,0
-397,-345,0
-386,-345,1
-374,-345,1
-363,-345,1
-351,-345,1
-340,-345,1
-328,-345,1
-317,-345,1
-305,-345,1
-294,-345,1
-282,-345,1
-271,-345,1
-259,-345,1
-248,-345,1
-236,-345,1
-225,-345,1
-213,-345,1
-202,-345,1
-190,-345,1
-179,-345,1
-167,-345,0
-156,-345,0
-144,-345,0
-133,-345,0
-121,-345,0
-110,-345,1
-98,-345,1
-87,-345,1
-75,-345,1
-64,-345,1
-52,-345,1
-41,-345,1
-29,-345,1
-18,-345,1
-6,-345,1
5,-345,1
17,-345,1
28,-345,1
40,-345,1
50,-345,1
-650,-538,1
-650,-538,1
-633,-538,1
-615,-538,1
-597,-538,1
-579,-538,1
-561,-538,1
-543,-538,0
-525,-538,0
-507,-538,0
-489,-538,0
-471,-538,0
-453,-538,0
-435,-538,0
-417,-538,0
-399,-538,0
-382,-538,0
-364,-538,0
-346,-538,0
-328,-538,0
-310,-538,0
-292,-538,0
-274,-538,0
-256,-538,0
-238,-538,1
-220,-538,1
-202,-538,1
-184,-538,1
-166,-538,1
-148,-538,1
-130,-538,1
-113,-538,1
-95,-538,1
-77,-538,1
-59,-538,1
-41,-538,1
-23,-538,1
-5,-538,1
13,-538,1
31,-538,1
49,-538,1
50,-538,1
-650,-613,1
-650,-613,1
-630,-613,1
-610,-613,1
-589,-613,0
-569,-613,0
-548,-613,0
-528,-613,0
-507,-613,0
-487,-613,0
-467,-613,0
-446,-613,1
-426,-613,1
-405,-613,1
-385,-613,1
-364,-613,1
-344,-613,1
-324,-613,1
-303,-613,1
-283,-613,1
-262,-613,1
-242,-613,1
-221,-613,1
-201,-613,1
-181,-613,1
-160,-613,1
-140,-613,1
-119,-613,1
-99,-613,1
-78,-613,1
-58,-613,0
-38,-613,1
